market,fn_date,content_date,kind,bytes,path
twse,2016-06-03,2016-06-03,csv,103809,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_6_3.csv
twse,2016-06-30,2016-06-30,csv,102891,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_6_30.csv
twse,2016-06-04,2016-06-04,csv,100996,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_6_4.csv
twse,2016-06-06,2016-06-06,csv,103369,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_6_6.csv
twse,2016-06-07,2016-06-07,csv,103490,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_6_7.csv
twse,2016-06-08,2016-06-08,csv,103967,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_6_8.csv
twse,2016-07-01,2016-07-01,csv,103628,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_7_1.csv
twse,2016-07-11,2016-07-11,csv,102595,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_7_11.csv
twse,2016-07-12,2016-07-12,csv,102438,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_7_12.csv
twse,2016-07-13,2016-07-13,csv,103437,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_7_13.csv
twse,2016-07-14,2016-07-14,csv,102641,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_7_14.csv
twse,2016-07-15,2016-07-15,csv,103321,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_7_15.csv
twse,2016-07-18,2016-07-18,csv,102918,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_7_18.csv
twse,2016-07-19,2016-07-19,csv,103145,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_7_19.csv
twse,2016-07-20,2016-07-20,csv,103495,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_7_20.csv
twse,2016-07-21,2016-07-21,csv,103639,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_7_21.csv
twse,2016-07-22,2016-07-22,csv,103704,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_7_22.csv
twse,2016-07-25,2016-07-25,csv,103456,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_7_25.csv
twse,2016-07-26,2016-07-26,csv,103344,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_7_26.csv
twse,2016-07-27,2016-07-27,csv,103583,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_7_27.csv
twse,2016-07-28,2016-07-28,csv,103279,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_7_28.csv
twse,2016-07-29,2016-07-29,csv,103488,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_7_29.csv
twse,2016-07-04,2016-07-04,csv,102095,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_7_4.csv
twse,2016-07-05,2016-07-05,csv,102974,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_7_5.csv
twse,2016-07-06,2016-07-06,csv,103724,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_7_6.csv
twse,2016-07-07,2016-07-07,csv,102521,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_7_7.csv
twse,2016-08-01,2016-08-01,csv,103573,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_8_1.csv
twse,2016-08-10,2016-08-10,csv,104245,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_8_10.csv
twse,2016-08-11,2016-08-11,csv,105255,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_8_11.csv
twse,2016-08-12,2016-08-12,csv,104813,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_8_12.csv
twse,2016-08-15,2016-08-15,csv,104749,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_8_15.csv
twse,2016-08-16,2016-08-16,csv,105607,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_8_16.csv
twse,2016-08-17,2016-08-17,csv,105161,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_8_17.csv
twse,2016-08-18,2016-08-18,csv,105642,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_8_18.csv
twse,2016-08-19,2016-08-19,csv,105565,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_8_19.csv
twse,2016-08-02,2016-08-02,csv,103323,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_8_2.csv
twse,2016-08-22,2016-08-22,csv,105330,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_8_22.csv
twse,2016-08-23,2016-08-23,csv,104521,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_8_23.csv
twse,2016-08-24,2016-08-24,csv,104528,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_8_24.csv
twse,2016-08-25,2016-08-25,csv,104725,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_8_25.csv
twse,2016-08-26,2016-08-26,csv,104209,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_8_26.csv
twse,2016-08-28,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_8_28.csv
twse,2016-08-29,2016-08-29,csv,104921,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_8_29.csv
twse,2016-08-03,2016-08-03,csv,104627,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_8_3.csv
twse,2016-08-30,2016-08-30,csv,104600,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_8_30.csv
twse,2016-08-31,2016-08-31,csv,105709,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_8_31.csv
twse,2016-08-04,2016-08-04,csv,104349,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_8_4.csv
twse,2016-08-05,2016-08-05,csv,104230,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_8_5.csv
twse,2016-08-07,2017-06-22,csv,108674,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_8_7.csv
twse,2016-08-08,2016-08-08,csv,103717,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_8_8.csv
twse,2016-08-09,2016-08-09,csv,103968,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_8_9.csv
twse,2016-09-01,2016-09-01,csv,105115,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_9_1.csv
twse,2016-09-10,2016-09-10,csv,104858,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_9_10.csv
twse,2016-09-12,2016-09-12,csv,105080,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_9_12.csv
twse,2016-09-13,2016-09-13,csv,105826,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_9_13.csv
twse,2016-09-14,2016-09-14,csv,105437,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_9_14.csv
twse,2016-09-19,2016-09-19,csv,104517,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_9_19.csv
twse,2016-09-02,2016-09-02,csv,105311,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_9_2.csv
twse,2016-09-20,2016-09-20,csv,104457,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_9_20.csv
twse,2016-09-21,2016-09-21,csv,105039,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_9_21.csv
twse,2016-09-22,2016-09-22,csv,104338,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_9_22.csv
twse,2016-09-23,2016-09-23,csv,103966,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_9_23.csv
twse,2016-09-26,2016-09-26,csv,103845,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_9_26.csv
twse,2016-09-29,2016-09-29,csv,104796,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_9_29.csv
twse,2016-09-30,2016-09-30,csv,105027,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_9_30.csv
twse,2016-09-05,2016-09-05,csv,104828,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_9_5.csv
twse,2016-09-06,2016-09-06,csv,105311,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_9_6.csv
twse,2016-09-07,2016-09-07,csv,104849,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_9_7.csv
twse,2016-09-08,2016-09-08,csv,104531,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_9_8.csv
twse,2016-09-09,2016-09-09,csv,105058,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2016/2016_9_9.csv
twse,2017-10-11,2017-10-11,csv,111253,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_10_11.csv
twse,2017-10-12,2017-10-12,csv,110446,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_10_12.csv
twse,2017-10-13,2017-10-13,csv,110674,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_10_13.csv
twse,2017-10-15,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_10_15.csv
twse,2017-10-16,2017-10-16,csv,110606,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_10_16.csv
twse,2017-10-17,2017-10-17,csv,110777,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_10_17.csv
twse,2017-10-18,2017-10-18,csv,110393,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_10_18.csv
twse,2017-10-19,2017-10-19,csv,110541,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_10_19.csv
twse,2017-10-02,2017-10-02,csv,109878,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_10_2.csv
twse,2017-10-20,2017-10-20,csv,111023,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_10_20.csv
twse,2017-10-23,2017-10-23,csv,110245,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_10_23.csv
twse,2017-10-24,2017-10-24,csv,110463,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_10_24.csv
twse,2017-10-25,2017-10-25,csv,109843,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_10_25.csv
twse,2017-10-26,2017-10-26,csv,109719,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_10_26.csv
twse,2017-10-27,2017-10-27,csv,111048,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_10_27.csv
twse,2017-10-28,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_10_28.csv
twse,2017-10-03,2017-10-03,csv,109601,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_10_3.csv
twse,2017-10-30,2017-10-30,csv,110581,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_10_30.csv
twse,2017-10-31,2017-10-31,csv,110453,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_10_31.csv
twse,2017-10-05,2017-10-05,csv,110151,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_10_5.csv
twse,2017-10-06,2017-10-06,csv,110630,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_10_6.csv
twse,2017-11-01,2017-11-01,csv,110021,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_11_1.csv
twse,2017-11-10,2017-11-10,csv,111407,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_11_10.csv
twse,2017-11-11,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_11_11.csv
twse,2017-11-13,2017-11-13,csv,112310,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_11_13.csv
twse,2017-11-14,2017-11-14,csv,111763,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_11_14.csv
twse,2017-11-15,2017-11-15,csv,111504,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_11_15.csv
twse,2017-11-16,2017-11-16,csv,111452,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_11_16.csv
twse,2017-11-17,2017-11-17,csv,111668,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_11_17.csv
twse,2017-11-19,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_11_19.csv
twse,2017-11-02,2017-11-02,csv,110141,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_11_2.csv
twse,2017-11-20,2017-11-20,csv,111385,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_11_20.csv
twse,2017-11-21,2017-11-21,csv,111833,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_11_21.csv
twse,2017-11-22,2017-11-22,csv,111741,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_11_22.csv
twse,2017-11-23,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_11_23.csv
twse,2017-11-24,2017-11-24,csv,111350,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_11_24.csv
twse,2017-11-27,2017-11-27,csv,111059,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_11_27.csv
twse,2017-11-28,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_11_28.csv
twse,2017-11-29,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_11_29.csv
twse,2017-11-03,2017-11-03,csv,110356,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_11_3.csv
twse,2017-11-30,2017-11-30,csv,112158,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_11_30.csv
twse,2017-11-06,2017-11-06,csv,110242,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_11_6.csv
twse,2017-11-07,2017-11-07,csv,110698,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_11_7.csv
twse,2017-11-08,2017-11-08,csv,110724,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_11_8.csv
twse,2017-11-09,2017-11-09,csv,111409,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_11_9.csv
twse,2017-12-01,2017-12-01,csv,112855,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_12_1.csv
twse,2017-12-11,2017-12-11,csv,112017,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_12_11.csv
twse,2017-12-12,2017-12-12,csv,111707,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_12_12.csv
twse,2017-12-13,2017-12-13,csv,112096,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_12_13.csv
twse,2017-12-14,2017-12-18,csv,111338,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_12_14.csv
twse,2017-12-15,2017-12-15,csv,111923,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_12_15.csv
twse,2017-12-18,2017-12-18,csv,111338,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_12_18.csv
twse,2017-12-19,2017-12-19,csv,111632,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_12_19.csv
twse,2017-12-20,2017-12-20,csv,111808,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_12_20.csv
twse,2017-12-21,2017-12-21,csv,111579,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_12_21.csv
twse,2017-12-22,2017-12-22,csv,111423,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_12_22.csv
twse,2017-12-23,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_12_23.csv
twse,2017-12-25,2017-12-25,csv,110605,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_12_25.csv
twse,2017-12-26,2017-12-26,csv,111106,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_12_26.csv
twse,2017-12-27,2017-12-27,csv,111464,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_12_27.csv
twse,2017-12-28,2017-12-28,csv,111294,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_12_28.csv
twse,2017-12-29,2017-12-29,csv,111391,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_12_29.csv
twse,2017-12-04,2017-12-04,csv,112312,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_12_4.csv
twse,2017-12-05,2017-12-05,csv,112523,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_12_5.csv
twse,2017-12-06,2017-12-06,csv,113219,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_12_6.csv
twse,2017-12-07,2017-12-07,csv,112755,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_12_7.csv
twse,2017-12-08,2017-12-08,csv,114146,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_12_8.csv
twse,2017-01-01,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_1_1.csv
twse,2017-01-10,2017-01-10,csv,106926,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_1_10.csv
twse,2017-01-11,2017-01-11,csv,107213,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_1_11.csv
twse,2017-01-12,2017-01-12,csv,107372,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_1_12.csv
twse,2017-01-13,2017-01-13,csv,107241,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_1_13.csv
twse,2017-01-16,2017-01-16,csv,107530,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_1_16.csv
twse,2017-01-17,2017-01-17,csv,107303,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_1_17.csv
twse,2017-01-18,2017-01-18,csv,107261,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_1_18.csv
twse,2017-01-19,2017-01-19,csv,107597,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_1_19.csv
twse,2017-01-02,2017-01-18,csv,107261,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_1_2.csv
twse,2017-01-20,2017-01-20,csv,107618,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_1_20.csv
twse,2017-01-23,2017-01-23,csv,107241,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_1_23.csv
twse,2017-01-24,2017-01-24,csv,108339,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_1_24.csv
twse,2017-01-26,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_1_26.csv
twse,2017-01-03,2017-01-03,csv,106165,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_1_3.csv
twse,2017-01-04,2017-01-04,csv,106654,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_1_4.csv
twse,2017-01-05,2017-01-05,csv,106913,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_1_5.csv
twse,2017-01-06,2017-01-06,csv,106590,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_1_6.csv
twse,2017-01-09,2017-01-09,csv,107066,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_1_9.csv
twse,2017-02-10,2017-02-10,csv,108656,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_2_10.csv
twse,2017-02-13,2017-02-13,csv,108394,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_2_13.csv
twse,2017-02-14,2017-02-14,csv,108343,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_2_14.csv
twse,2017-02-15,2017-02-15,csv,108381,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_2_15.csv
twse,2017-02-16,2017-02-16,csv,108112,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_2_16.csv
twse,2017-02-17,2017-02-17,csv,108331,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_2_17.csv
twse,2017-02-18,2017-02-18,csv,106068,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_2_18.csv
twse,2017-02-02,2017-02-02,csv,108776,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_2_2.csv
twse,2017-02-20,2017-02-20,csv,108271,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_2_20.csv
twse,2017-02-21,2017-02-21,csv,108062,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_2_21.csv
twse,2017-02-22,2017-02-22,csv,108382,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_2_22.csv
twse,2017-02-23,2017-02-23,csv,108409,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_2_23.csv
twse,2017-02-24,2017-02-24,csv,108463,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_2_24.csv
twse,2017-02-26,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_2_26.csv
twse,2017-02-03,2017-02-03,csv,107722,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_2_3.csv
twse,2017-02-06,2017-02-06,csv,108678,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_2_6.csv
twse,2017-02-07,2017-02-07,csv,108087,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_2_7.csv
twse,2017-02-08,2017-02-08,csv,107914,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_2_8.csv
twse,2017-02-09,2017-02-09,csv,108426,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_2_9.csv
twse,2017-03-01,2017-03-01,csv,108815,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_3_1.csv
twse,2017-03-10,2017-03-10,csv,109300,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_3_10.csv
twse,2017-03-13,2017-03-13,csv,108718,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_3_13.csv
twse,2017-03-14,2017-03-14,csv,109049,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_3_14.csv
twse,2017-03-15,2017-03-15,csv,108914,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_3_15.csv
twse,2017-03-16,2017-03-16,csv,108921,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_3_16.csv
twse,2017-03-17,2017-03-17,csv,109202,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_3_17.csv
twse,2017-03-19,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_3_19.csv
twse,2017-03-02,2017-03-02,csv,108774,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/twse/2017/2017_3_2.csv
